Price,Built_Up,Furnishing,Tenure,carpark,classification
370000,1300,Unfurnished,Freehold,2,1
188000,750,Semi Furnished,Freehold,1,1
550000,1350,Semi Furnished,Leasehold,1,1
530000,1162,Unfurnished,Freehold,1,1
690000,1500,Semi Furnished,Freehold,2,1
220000,1600,Unfurnished,Freehold,2,1
565000,1473,Fully Furnished,Freehold,1,1
448000,850,Semi Furnished,Freehold,1,1
450000,1200,Semi Furnished,Freehold,2,1
360000,1208,Unfurnished,Freehold,1,0
715000,1250,Semi Furnished,Leasehold,1,1
160000,547,Semi Furnished,Freehold,1,1
650000,933,Fully Furnished,Freehold,1,1
548000,990,Fully Furnished,Leasehold,1,1
890000,1750,Unfurnished,Freehold,2,1
265000,1400,Semi Furnished,Leasehold,2,1
600000,2370,Unfurnished,Leasehold,2,1
480000,1147,Unfurnished,Freehold,1,1
330000,1050,Semi Furnished,Freehold,1,1
400000,1200,Semi Furnished,Freehold,2,0
650000,1026,Semi Furnished,Freehold,2,1
628000,1200,Semi Furnished,Freehold,1,1
480000,2200,Semi Furnished,Freehold,1,1
485000,1984,Semi Furnished,Freehold,2,1
668000,1000,Semi Furnished,Freehold,2,1
425000,780,Unfurnished,Freehold,1,1
680000,1200,Unfurnished,Freehold,1,1
340000,990,Unfurnished,Freehold,2,1
495000,1450,Semi Furnished,Freehold,2,1
1250000,1680,Semi Furnished,Freehold,2,1
360000,1200,Semi Furnished,Freehold,2,1
420000,900,Fully Furnished,Freehold,1,1
290000,830,Unfurnished,Freehold,1,1
200000,835,Unfurnished,Freehold,1,1
550000,1100,Unfurnished,Freehold,2,1
1100000,1260,Fully Furnished,Leasehold,1,1
280000,850,Fully Furnished,Freehold,1,1
448000,775,Fully Furnished,Freehold,1,1
490000,1600,Unfurnished,Freehold,2,0
1800000,3200,Semi Furnished,Freehold,2,1
600000,935,Semi Furnished,Freehold,1,1
350000,900,Unfurnished,Freehold,1,1
527000,1115,Semi Furnished,Freehold,1,1
850000,2313,Unfurnished,Freehold,2,1
760000,1400,Semi Furnished,Freehold,2,0
450000,1766,Unfurnished,Freehold,2,1
750000,1400,Unfurnished,Freehold,2,1
625000,909,Semi Furnished,Freehold,1,1
318000,1218,Semi Furnished,Freehold,2,1
318000,955,Semi Furnished,Freehold,1,1
385000,900,Semi Furnished,Freehold,1,0
690000,1709,Semi Furnished,Freehold,2,1
490000,1120,Semi Furnished,Freehold,1,1
480000,1300,Semi Furnished,Leasehold,1,1
380000,969,Unfurnished,Leasehold,1,1
299000,743,Semi Furnished,Freehold,1,1
570000,1205,Semi Furnished,Freehold,1,1
440000,1100,Fully Furnished,Freehold,1,0
1180000,2450,Semi Furnished,Freehold,2,1
1200000,6000,Unfurnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
390000,1167,Unfurnished,Freehold,1,1
680000,1800,Semi Furnished,Freehold,2,1
520000,1300,Semi Furnished,Freehold,2,1
1250000,1540,Semi Furnished,Freehold,1,1
650000,2766,Unfurnished,Leasehold,2,1
560000,2174,Unfurnished,Freehold,2,1
562000,1700,Unfurnished,Freehold,2,1
412000,2250,Unfurnished,Freehold,2,1
730000,1868,Unfurnished,Freehold,2,1
538000,1149,Semi Furnished,Freehold,1,1
890000,2600,Semi Furnished,Freehold,2,1
700000,1262,Semi Furnished,Freehold,1,1
430000,1253,Unfurnished,Leasehold,1,1
295000,1300,Unfurnished,Freehold,2,1
285000,813,Semi Furnished,Freehold,1,1
499000,1430,Semi Furnished,Freehold,2,1
680000,1500,Semi Furnished,Freehold,2,1
740000,1959,Unfurnished,Freehold,2,1
285000,1100,Unfurnished,Freehold,2,1
860000,1400,Unfurnished,Freehold,1,1
430000,1540,Unfurnished,Freehold,2,1
320000,840,Semi Furnished,Freehold,1,1
678000,2277,Semi Furnished,Freehold,2,1
770000,1875,Unfurnished,Freehold,1,1
570000,1750,Unfurnished,Freehold,2,1
899000,2152,Unfurnished,Freehold,2,1
320000,896,Semi Furnished,Freehold,1,1
330000,848,Semi Furnished,Freehold,1,1
948000,2626,Unfurnished,Leasehold,1,1
560000,1800,Unfurnished,Freehold,2,1
1350000,3025,Semi Furnished,Leasehold,2,1
460000,960,Fully Furnished,Freehold,1,1
1500000,2615,Fully Furnished,Freehold,1,1
400000,1042,Unfurnished,Freehold,1,1
645000,950,Semi Furnished,Freehold,1,1
950000,993,Fully Furnished,Freehold,1,1
210000,771,Unfurnished,Freehold,1,1
600000,1400,Fully Furnished,Freehold,2,1
570000,2360,Fully Furnished,Freehold,2,1
360000,900,Fully Furnished,Freehold,1,1
299000,977,Fully Furnished,Leasehold,1,1
539000,1033,Semi Furnished,Freehold,1,1
450000,1106,Unfurnished,Leasehold,1,1
1200000,3441,Semi Furnished,Freehold,2,1
260000,700,Fully Furnished,Freehold,1,1
320000,980,Semi Furnished,Freehold,1,1
1680000,2784,Semi Furnished,Freehold,2,1
300000,797,Unfurnished,Leasehold,1,1
290000,850,Unfurnished,Freehold,1,1
950000,950,Semi Furnished,Freehold,1,1
625000,1390,Semi Furnished,Freehold,1,1
280000,1400,Semi Furnished,Freehold,2,1
399000,1146,Fully Furnished,Freehold,1,1
360000,920,Semi Furnished,Freehold,1,1
390000,759,Semi Furnished,Freehold,1,1
449000,1548,Unfurnished,Freehold,2,1
490000,938,Semi Furnished,Freehold,1,1
300000,861,Unfurnished,Freehold,1,1
420000,1313,Unfurnished,Freehold,1,1
530000,6781,Unfurnished,Leasehold,2,1
1100000,2545,Unfurnished,Leasehold,2,1
615000,1776,Semi Furnished,Leasehold,2,1
850000,1650,Unfurnished,Freehold,2,1
670000,1109,Fully Furnished,Freehold,1,1
345000,926,Semi Furnished,Freehold,1,1
390000,1109,Unfurnished,Freehold,1,1
450000,1800,Unfurnished,Freehold,2,1
495000,1128,Unfurnished,Leasehold,2,1
360000,1126,Fully Furnished,Freehold,1,1
1050000,800,Fully Furnished,Freehold,1,1
395000,901,Unfurnished,Leasehold,1,1
290000,901,Semi Furnished,Freehold,1,1
680000,2100,Unfurnished,Freehold,2,1
600000,880,Semi Furnished,Freehold,2,1
228000,850,Fully Furnished,Freehold,1,1
550000,1300,Semi Furnished,Freehold,2,1
480000,1460,Unfurnished,Freehold,2,1
230000,860,Fully Furnished,Freehold,1,1
450000,1983,Unfurnished,Freehold,2,1
440000,1914,Unfurnished,Freehold,2,1
335000,1397,Unfurnished,Freehold,2,1
1200000,1518,Fully Furnished,Freehold,1,1
255500,1140,Unfurnished,Freehold,1,0
850000,1600,Fully Furnished,Freehold,2,1
320000,916,Semi Furnished,Freehold,1,0
348000,802,Semi Furnished,Freehold,1,1
950000,950,Semi Furnished,Freehold,1,1
1150000,1710,Fully Furnished,Freehold,1,1
495000,2000,Unfurnished,Freehold,2,1
730000,2868,Semi Furnished,Freehold,2,1
350000,1138,Unfurnished,Freehold,1,1
1280000,2892,Unfurnished,Freehold,2,1
450000,1300,Unfurnished,Freehold,2,1
310000,974,Semi Furnished,Freehold,1,1
798000,2200,Semi Furnished,Freehold,2,1
128000,614,Semi Furnished,Freehold,1,1
748000,1100,Semi Furnished,Freehold,2,1
330000,1300,Unfurnished,Freehold,2,1
385000,1055,Semi Furnished,Freehold,1,1
213888,900,Unfurnished,Leasehold,2,1
720000,1100,Semi Furnished,Freehold,2,1
580000,1205,Fully Furnished,Freehold,1,1
299000,890,Fully Furnished,Freehold,1,1
330000,750,Semi Furnished,Freehold,1,1
150000,685,Semi Furnished,Freehold,1,0
502000,1700,Unfurnished,Freehold,2,1
358500,893,Unfurnished,Freehold,1,1
425000,1330,Semi Furnished,Freehold,1,1
722536,1175,Unfurnished,Freehold,1,1
390000,923,Fully Furnished,Freehold,1,1
320000,916,Semi Furnished,Leasehold,1,1
400000,956,Semi Furnished,Freehold,1,1
390000,1001,Semi Furnished,Freehold,1,1
750000,708,Fully Furnished,Freehold,1,1
750000,2475,Semi Furnished,Freehold,2,1
668000,2405,Fully Furnished,Freehold,2,1
355000,1540,Unfurnished,Freehold,2,1
950000,950,Semi Furnished,Freehold,1,1
330000,1050,Unfurnished,Freehold,1,0
540000,1485,Semi Furnished,Freehold,2,1
300000,816,Fully Furnished,Freehold,1,1
359000,920,Unfurnished,Freehold,1,1
999000,1450,Semi Furnished,Freehold,2,1
300000,800,Semi Furnished,Freehold,2,1
1200000,1470,Unfurnished,Freehold,2,1
260000,850,Unfurnished,Freehold,1,1
285000,960,Semi Furnished,Freehold,1,1
563888,2766,Unfurnished,Freehold,2,1
390000,1004,Fully Furnished,Freehold,1,1
320000,751,Unfurnished,Freehold,1,1
220000,700,Fully Furnished,Freehold,1,1
580000,1138,Fully Furnished,Freehold,1,1
300000,913,Semi Furnished,Freehold,1,1
600000,935,Semi Furnished,Freehold,1,0
717000,1860,Semi Furnished,Freehold,1,1
550000,996,Unfurnished,Freehold,1,1
288000,1000,Fully Furnished,Freehold,1,1
450000,1139,Semi Furnished,Freehold,1,0
270000,818,Semi Furnished,Freehold,1,1
370000,650,Fully Furnished,Freehold,1,1
250000,1300,Unfurnished,Freehold,2,1
680000,1381,Semi Furnished,Leasehold,1,1
480000,1600,Semi Furnished,Freehold,2,1
1450000,2500,Fully Furnished,Freehold,1,1
535000,1426,Unfurnished,Freehold,2,1
750000,1184,Fully Furnished,Freehold,1,1
690000,2420,Semi Furnished,Freehold,2,1
490000,800,Fully Furnished,Freehold,1,1
215000,750,Unfurnished,Freehold,1,1
350000,1009,Unfurnished,Freehold,1,1
1450000,1970,Semi Furnished,Freehold,1,1
380000,900,Semi Furnished,Freehold,2,0
250000,883,Semi Furnished,Leasehold,1,1
459600,725,Semi Furnished,Freehold,1,1
618899,2441,Unfurnished,Freehold,2,1
370000,1012,Unfurnished,Freehold,1,1
355000,1126,Unfurnished,Freehold,1,1
1580000,1070,Fully Furnished,Freehold,1,1
460000,1216,Unfurnished,Freehold,2,1
650000,1733,Unfurnished,Freehold,2,1
350000,877,Semi Furnished,Freehold,1,1
560000,1394,Semi Furnished,Freehold,1,1
500000,880,Semi Furnished,Freehold,1,0
120000,600,Unfurnished,Freehold,1,1
630000,1986,Unfurnished,Freehold,2,1
512000,1080,Unfurnished,Freehold,2,1
428500,1752,Unfurnished,Freehold,2,1
340000,1141,Unfurnished,Freehold,1,1
468000,1149,Semi Furnished,Freehold,1,1
780000,2250,Unfurnished,Freehold,2,1
680000,1800,Semi Furnished,Freehold,2,1
220000,750,Semi Furnished,Freehold,1,1
690000,2000,Semi Furnished,Freehold,2,0
400000,1000,Semi Furnished,Leasehold,1,1
270000,852,Unfurnished,Freehold,1,1
159000,682,Unfurnished,Freehold,1,1
750000,1851,Unfurnished,Freehold,1,0
300000,925,Unfurnished,Freehold,1,1
440000,1291,Semi Furnished,Freehold,2,1
938000,1900,Semi Furnished,Freehold,2,1
618888,1305,Semi Furnished,Freehold,1,1
590000,2680,Semi Furnished,Leasehold,1,1
235000,550,Unfurnished,Leasehold,1,1
1180000,1938,Semi Furnished,Freehold,2,1
1100000,1475,Semi Furnished,Freehold,1,1
250000,500,Fully Furnished,Freehold,1,1
450000,811,Unfurnished,Leasehold,1,1
410000,1000,Unfurnished,Freehold,1,1
330000,1280,Semi Furnished,Freehold,2,1
465000,1200,Semi Furnished,Freehold,2,1
496500,1750,Semi Furnished,Freehold,2,1
168000,550,Semi Furnished,Freehold,1,1
398000,1038,Unfurnished,Freehold,1,1
565000,996,Fully Furnished,Freehold,1,1
350000,1540,Unfurnished,Freehold,2,1
450000,1400,Unfurnished,Freehold,2,1
850000,1286,Semi Furnished,Freehold,1,1
280000,1200,Semi Furnished,Leasehold,2,1
549000,1258,Fully Furnished,Freehold,1,1
1080000,1650,Semi Furnished,Freehold,2,1
435000,1050,Semi Furnished,Freehold,1,1
309999,950,Semi Furnished,Freehold,1,1
570000,2025,Unfurnished,Freehold,2,1
568000,1888,Semi Furnished,Freehold,2,1
700000,1438,Semi Furnished,Leasehold,1,1
500000,1010,Unfurnished,Freehold,1,1
520000,1300,Semi Furnished,Freehold,2,1
408000,1109,Fully Furnished,Leasehold,1,1
405000,926,Semi Furnished,Freehold,1,1
749000,2019,Unfurnished,Freehold,2,1
230000,932,Semi Furnished,Leasehold,1,1
500000,1300,Semi Furnished,Freehold,1,1
1050000,1450,Fully Furnished,Freehold,1,0
460000,764,Semi Furnished,Freehold,1,1
576000,1480,Semi Furnished,Freehold,1,1
700000,969,Semi Furnished,Freehold,1,1
430000,968,Fully Furnished,Leasehold,1,1
930000,1663,Semi Furnished,Freehold,1,1
330000,1000,Semi Furnished,Freehold,2,1
848000,1802,Fully Furnished,Freehold,2,1
390000,1200,Semi Furnished,Freehold,2,1
709000,1500,Unfurnished,Freehold,2,1
438000,1007,Semi Furnished,Freehold,1,1
180000,945,Unfurnished,Freehold,1,1
490000,878,Unfurnished,Freehold,1,1
660000,2012,Semi Furnished,Freehold,2,1
488050,1288,Semi Furnished,Freehold,1,1
399000,1225,Semi Furnished,Freehold,1,1
880000,1141,Semi Furnished,Freehold,1,1
720000,1152,Fully Furnished,Freehold,1,1
440000,1530,Semi Furnished,Freehold,2,1
453000,1216,Semi Furnished,Freehold,2,1
430000,1223,Fully Furnished,Freehold,1,1
780000,1540,Unfurnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
999000,1513,Semi Furnished,Freehold,1,1
460000,1800,Semi Furnished,Freehold,2,1
1200000,3000,Semi Furnished,Freehold,1,0
370000,1300,Unfurnished,Leasehold,2,1
1430000,743,Semi Furnished,Freehold,1,0
320000,888,Semi Furnished,Freehold,1,1
315000,1017,Fully Furnished,Freehold,1,1
420000,906,Unfurnished,Leasehold,1,1
199000,735,Semi Furnished,Freehold,1,1
220000,835,Semi Furnished,Freehold,1,1
480000,1600,Unfurnished,Freehold,2,1
500000,1650,Fully Furnished,Freehold,2,1
938000,1098,Semi Furnished,Freehold,1,1
1800000,3200,Unfurnished,Freehold,2,1
998000,1535,Fully Furnished,Freehold,1,1
598000,1500,Semi Furnished,Freehold,2,1
499000,1514,Fully Furnished,Freehold,2,1
870000,1875,Unfurnished,Freehold,2,1
1250000,2059,Unfurnished,Leasehold,1,1
867000,1800,Semi Furnished,Freehold,1,1
475000,1080,Semi Furnished,Freehold,2,1
560000,1206,Unfurnished,Freehold,1,1
510000,1000,Semi Furnished,Freehold,1,1
308000,600,Semi Furnished,Freehold,2,1
1200000,2645,Unfurnished,Freehold,2,1
500000,1250,Unfurnished,Leasehold,1,1
1300000,2425,Unfurnished,Freehold,2,1
540000,1000,Unfurnished,Freehold,2,1
250000,865,Unfurnished,Freehold,1,1
490000,1272,Fully Furnished,Freehold,1,1
400000,1010,Fully Furnished,Freehold,1,1
270000,490,Fully Furnished,Leasehold,1,1
450000,1500,Unfurnished,Freehold,2,1
630000,1400,Semi Furnished,Freehold,2,1
460000,1150,Fully Furnished,Freehold,2,1
410009,918,Semi Furnished,Freehold,1,1
899000,2386,Unfurnished,Freehold,2,1
685000,1151,Unfurnished,Freehold,1,1
230000,780,Semi Furnished,Freehold,1,1
750000,2415,Semi Furnished,Freehold,1,1
380000,1009,Semi Furnished,Freehold,1,1
728000,2000,Unfurnished,Freehold,2,1
295000,1024,Semi Furnished,Freehold,1,1
588000,1400,Semi Furnished,Freehold,2,1
1300000,2159,Semi Furnished,Freehold,1,1
290000,936,Fully Furnished,Freehold,1,1
520000,1735,Semi Furnished,Freehold,2,1
350000,850,Semi Furnished,Freehold,1,1
880000,2600,Unfurnished,Freehold,3,1
830000,2400,Unfurnished,Freehold,2,1
518000,3200,Semi Furnished,Freehold,2,1
480000,845,Fully Furnished,Freehold,1,1
1550000,2745,Unfurnished,Freehold,1,1
300000,811,Unfurnished,Freehold,1,1
750000,1800,Semi Furnished,Freehold,2,1
550000,2200,Unfurnished,Freehold,2,1
160000,650,Semi Furnished,Freehold,1,1
563888,2766,Unfurnished,Freehold,2,1
880000,2200,Semi Furnished,Freehold,2,1
1100000,1680,Fully Furnished,Freehold,1,1
500000,1500,Unfurnished,Freehold,2,1
430000,800,Semi Furnished,Freehold,1,1
650000,1300,Fully Furnished,Freehold,1,1
540000,1023,Unfurnished,Freehold,1,1
320000,996,Semi Furnished,Leasehold,2,1
1190000,3000,Semi Furnished,Freehold,2,1
360000,1434,Semi Furnished,Freehold,2,1
387000,901,Semi Furnished,Freehold,1,1
499000,1500,Unfurnished,Freehold,2,1
960000,725,Fully Furnished,Freehold,1,1
415000,1147,Unfurnished,Leasehold,1,1
1020000,2515,Unfurnished,Freehold,2,1
300000,1023,Unfurnished,Freehold,1,1
1180000,2900,Semi Furnished,Freehold,2,0
401888,3800,Fully Furnished,Freehold,2,1
535000,1098,Semi Furnished,Freehold,2,1
270000,710,Semi Furnished,Freehold,1,1
450000,2500,Unfurnished,Freehold,2,1
1200000,2000,Unfurnished,Freehold,2,1
830000,1238,Fully Furnished,Freehold,1,0
360000,830,Semi Furnished,Leasehold,1,1
355000,950,Semi Furnished,Freehold,1,1
550000,950,Fully Furnished,Freehold,1,1
535000,1650,Semi Furnished,Freehold,2,1
235000,778,Semi Furnished,Freehold,1,1
1850000,2676,Semi Furnished,Freehold,2,1
700000,2530,Semi Furnished,Freehold,1,1
289000,875,Unfurnished,Freehold,1,1
385000,1023,Semi Furnished,Leasehold,1,1
475000,1540,Semi Furnished,Leasehold,2,1
999000,3000,Semi Furnished,Freehold,1,1
232000,750,Semi Furnished,Leasehold,1,1
370000,865,Unfurnished,Leasehold,1,1
360000,1400,Unfurnished,Leasehold,2,1
350000,1044,Unfurnished,Freehold,1,0
740000,1047,Fully Furnished,Freehold,1,1
425000,1200,Unfurnished,Freehold,2,1
900000,2400,Semi Furnished,Freehold,2,1
450000,1010,Fully Furnished,Leasehold,1,1
145000,689,Unfurnished,Freehold,1,1
900000,972,Fully Furnished,Freehold,1,1
330000,929,Unfurnished,Freehold,1,1
500000,850,Semi Furnished,Freehold,1,1
447122,1500,Unfurnished,Freehold,2,1
250000,500,Fully Furnished,Freehold,1,1
850000,3600,Semi Furnished,Freehold,2,0
900000,1635,Semi Furnished,Freehold,2,1
1730000,1933,Fully Furnished,Freehold,1,0
1099500,1361,Fully Furnished,Freehold,1,1
950000,1848,Semi Furnished,Freehold,1,1
245000,850,Semi Furnished,Leasehold,1,1
1200000,2625,Fully Furnished,Freehold,1,1
520000,1650,Unfurnished,Freehold,2,1
340000,1023,Semi Furnished,Freehold,1,1
560000,1630,Semi Furnished,Freehold,2,1
497300,893,Unfurnished,Freehold,1,1
480000,1775,Unfurnished,Freehold,2,1
240000,1302,Semi Furnished,Freehold,2,1
539900,1215,Fully Furnished,Freehold,1,1
2000000,3000,Fully Furnished,Freehold,1,1
160000,500,Unfurnished,Freehold,1,1
880000,1733,Unfurnished,Freehold,2,1
599000,925,Fully Furnished,Freehold,1,1
640000,2376,Unfurnished,Freehold,2,1
388000,1112,Semi Furnished,Freehold,1,1
365000,888,Semi Furnished,Freehold,1,1
389000,1045,Fully Furnished,Leasehold,1,1
420000,1220,Fully Furnished,Freehold,1,1
441000,1058,Unfurnished,Freehold,1,1
732978,1967,Unfurnished,Freehold,2,1
638000,947,Fully Furnished,Freehold,1,1
380000,1073,Semi Furnished,Freehold,1,1
270000,1000,Unfurnished,Freehold,1,1
350000,1384,Semi Furnished,Freehold,1,0
255000,918,Semi Furnished,Freehold,1,1
350000,1540,Semi Furnished,Freehold,2,1
535000,1197,Semi Furnished,Freehold,2,0
330000,1000,Semi Furnished,Freehold,2,1
1125000,1250,Fully Furnished,Freehold,1,0
562500,818,Unfurnished,Freehold,1,1
980000,872,Fully Furnished,Freehold,1,1
399000,1246,Semi Furnished,Freehold,1,1
538000,1346,Unfurnished,Leasehold,1,0
155000,775,Semi Furnished,Freehold,1,1
508000,966,Unfurnished,Freehold,1,1
495000,1752,Semi Furnished,Freehold,2,1
688000,1314,Fully Furnished,Freehold,1,1
818000,1650,Semi Furnished,Freehold,2,1
1850000,1900,Fully Furnished,Freehold,2,1
850000,1182,Unfurnished,Freehold,1,1
860000,2080,Semi Furnished,Freehold,2,1
478900,1255,Fully Furnished,Freehold,1,1
390000,905,Semi Furnished,Freehold,1,1
910000,872,Fully Furnished,Freehold,1,1
598000,1500,Semi Furnished,Freehold,2,1
500000,1650,Unfurnished,Freehold,2,1
860000,1297,Fully Furnished,Freehold,1,1
288900,700,Semi Furnished,Freehold,1,0
190000,800,Semi Furnished,Freehold,1,1
295000,600,Semi Furnished,Leasehold,1,1
1450000,3500,Semi Furnished,Freehold,2,1
400000,700,Fully Furnished,Freehold,1,1
330000,900,Semi Furnished,Freehold,2,1
470000,700,Semi Furnished,Freehold,1,1
480000,770,Semi Furnished,Freehold,2,1
365000,986,Unfurnished,Freehold,1,1
318400,663,Unfurnished,Leasehold,1,1
340000,936,Semi Furnished,Freehold,1,1
1050000,1130,Fully Furnished,Freehold,1,1
1050000,1450,Fully Furnished,Freehold,1,0
479000,1800,Semi Furnished,Freehold,1,1
290000,980,Unfurnished,Freehold,1,1
320000,790,Semi Furnished,Freehold,1,1
340000,906,Semi Furnished,Freehold,1,0
685000,2017,Unfurnished,Freehold,2,1
1050000,2300,Semi Furnished,Freehold,2,1
600000,1650,Unfurnished,Freehold,2,1
635000,1400,Fully Furnished,Freehold,2,1
830000,2750,Fully Furnished,Freehold,2,1
780000,2800,Semi Furnished,Freehold,2,1
199000,735,Semi Furnished,Freehold,1,1
930000,1828,Semi Furnished,Freehold,1,1
1100000,2282,Unfurnished,Freehold,1,1
590000,1900,Unfurnished,Freehold,2,1
900000,2240,Semi Furnished,Freehold,2,0
480000,850,Fully Furnished,Freehold,1,1
239000,850,Unfurnished,Freehold,1,1
460000,1500,Semi Furnished,Freehold,2,1
630000,1080,Semi Furnished,Freehold,2,1
1130000,2774,Unfurnished,Freehold,2,1
1100000,2500,Semi Furnished,Freehold,2,1
603000,1500,Semi Furnished,Freehold,1,1
880000,2600,Semi Furnished,Freehold,2,1
830000,2507,Semi Furnished,Freehold,2,1
490000,1268,Semi Furnished,Freehold,1,1
750000,1650,Fully Furnished,Freehold,2,1
285000,900,Unfurnished,Freehold,1,1
650000,1100,Unfurnished,Freehold,1,1
550000,2050,Unfurnished,Freehold,2,1
290000,917,Semi Furnished,Freehold,1,1
510000,841,Unfurnished,Freehold,1,1
400000,1515,Semi Furnished,Freehold,2,1
421000,740,Semi Furnished,Freehold,1,1
865000,1800,Semi Furnished,Freehold,1,1
650000,1650,Semi Furnished,Leasehold,2,1
499000,1000,Unfurnished,Freehold,1,1
580000,1420,Semi Furnished,Freehold,1,1
380000,1027,Semi Furnished,Freehold,1,1
728000,1400,Semi Furnished,Freehold,2,1
299000,850,Semi Furnished,Freehold,1,1
350000,1400,Unfurnished,Freehold,2,1
540000,1050,Unfurnished,Freehold,1,1
450000,600,Unfurnished,Leasehold,2,1
360000,2830,Unfurnished,Freehold,2,1
700000,1226,Unfurnished,Freehold,1,1
308000,830,Semi Furnished,Freehold,1,1
220000,750,Unfurnished,Freehold,1,1
448000,1100,Semi Furnished,Freehold,2,1
160000,655,Semi Furnished,Freehold,1,1
420000,972,Semi Furnished,Freehold,1,0
360000,1016,Semi Furnished,Freehold,1,1
1950000,2767,Semi Furnished,Freehold,2,1
650000,1170,Unfurnished,Freehold,2,1
680000,1100,Fully Furnished,Freehold,1,1
550000,1800,Unfurnished,Freehold,2,1
580000,986,Semi Furnished,Freehold,1,1
555000,1015,Unfurnished,Freehold,1,1
199000,735,Semi Furnished,Freehold,1,1
850000,2300,Semi Furnished,Freehold,2,1
580000,1200,Unfurnished,Leasehold,1,1
699990,500,Fully Furnished,Freehold,1,0
390000,1000,Semi Furnished,Freehold,2,1
778800,708,Fully Furnished,Freehold,1,1
490000,800,Fully Furnished,Leasehold,1,1
380000,1260,Semi Furnished,Freehold,2,1
280000,1051,Semi Furnished,Freehold,1,1
599000,1862,Fully Furnished,Freehold,2,1
590000,2200,Unfurnished,Freehold,2,1
