Price,Tenure,Property_Type,Built_Up,Furnishing,Bedroom,Bathroom,Area,classification
265000,0,3,775,1,3,2,13,0
750000,0,10,2526,0,5,4,10,0
660000,0,9,1094,2,3,2,13,0
330000,0,9,1013,1,3,2,14,1
670000,0,6,2300,2,3,3,13,0
460000,1,9,1000,2,3,2,13,0
580000,0,6,1760,2,5,4,13,0
800000,0,10,1625,1,3,2,13,0
1550000,0,10,2882,0,5,3,10,0
2000000,0,9,2648,0,4,4,14,0
385000,1,9,950,0,2,2,14,0
1170000,0,9,1562,0,3,2,10,0
283500,0,3,735,1,3,2,13,0
1600000,0,9,1183,1,2,2,14,0
305000,0,3,850,2,3,2,13,0
599000,0,6,1040,1,3,2,14,0
370000,0,4,679,1,3,2,13,0
650000,0,9,1380,0,3,2,10,0
528000,0,6,1640,2,4,3,13,0
199000,0,9,735,1,3,2,13,0
360000,0,3,1288,0,3,2,13,0
1180000,0,9,1283,1,3,2,13,0
610000,0,9,1130,2,3,2,10,0
563888,0,6,2766,2,5,4,9,0
780000,0,9,1603,2,4,2,13,0
598000,0,6,1540,1,4,3,13,0
300000,0,3,1008,1,3,2,13,0
388000,0,9,865,0,3,2,10,0
230000,0,4,587,2,2,1,13,0
584000,0,9,1373,1,3,2,13,0
450000,0,6,1540,1,4,2,9,0
320000,1,9,1482,1,4,3,13,0
675000,0,10,1980,1,4,3,13,1
475000,0,9,1100,1,3,2,14,0
950000,0,6,2136,2,4,4,13,0
250000,0,9,700,0,3,2,10,0
415000,0,4,904,2,3,2,11,0
390000,0,9,850,1,3,2,13,0
385000,0,6,1259,2,4,3,13,0
610000,0,4,880,0,3,2,13,0
250000,0,6,1000,2,3,2,9,0
350000,0,6,1400,2,3,2,13,0
1600000,0,6,2676,2,5,4,13,0
1300000,0,10,2800,1,4,4,13,0
720000,0,5,1300,0,2,2,14,0
450000,0,12,1055,2,3,2,13,0
429000,0,9,1048,2,3,2,13,0
1300000,0,10,3300,1,5,4,13,0
310000,0,9,1074,2,3,2,13,0
550000,0,6,1200,1,4,2,13,0
620000,0,10,2012,1,4,4,13,0
345000,0,9,750,1,3,2,10,0
320000,0,3,826,2,3,2,13,0
340000,0,9,813,2,3,2,10,0
250000,0,3,1030,2,3,2,13,0
578000,0,9,1100,0,3,2,10,0
385000,0,9,1216,1,3,2,14,0
634000,0,12,4800,1,3,2,13,0
1600000,1,9,1838,1,3,4,13,0
415000,0,6,1170,1,4,3,13,0
318000,0,9,1040,2,3,2,10,0
180000,1,6,1400,2,3,2,8,0
489000,0,9,1276,0,3,3,14,0
534000,0,6,2250,2,4,3,13,0
445000,0,6,1680,0,4,2,7,0
300000,0,3,890,1,3,2,13,0
629000,0,6,1959,2,4,3,13,0
370000,0,9,1012,1,3,2,13,0
290000,0,9,803,1,2,2,14,0
293000,0,9,600,1,2,1,13,0
320000,0,6,1800,2,3,2,11,0
260000,0,3,870,2,3,2,13,0
799000,0,6,2100,0,4,4,11,0
90000,0,9,568,1,2,2,10,0
1300000,0,9,2087,0,3,4,13,0
360000,0,9,1074,1,3,2,14,0
490000,0,6,1170,2,4,3,13,0
930000,0,4,1102,0,3,2,14,0
588000,0,9,1101,1,3,2,14,0
635000,0,6,1700,1,4,3,13,0
398000,0,6,2002,1,4,3,13,0
440000,0,9,1288,0,3,2,13,0
950000,0,9,1192,0,2,2,14,0
930000,1,9,1500,0,3,3,10,0
460000,0,9,635,1,2,1,11,0
522000,0,6,1844,2,4,4,9,0
840000,0,9,1073,0,4,3,13,0
778000,0,6,1540,1,4,3,14,1
280000,0,6,880,1,3,2,13,0
560000,0,9,856,0,3,2,10,0
575000,0,9,1279,1,3,2,13,0
1880000,0,9,1680,0,3,3,14,0
455000,0,9,1102,0,3,2,13,0
265000,0,3,970,2,3,2,10,0
660000,0,10,1800,1,4,3,13,0
550000,0,9,1331,1,4,2,14,0
760000,0,9,1020,2,3,2,10,1
790000,0,6,1717,1,4,3,13,0
1199000,0,10,2615,0,5,4,13,0
120000,0,6,540,2,3,1,3,0
900000,0,6,2400,1,4,4,13,0
550000,0,6,1400,1,4,3,13,0
330000,0,9,850,1,3,2,13,0
299000,0,9,864,1,2,1,13,0
760000,1,9,2700,1,4,3,14,0
950000,1,4,694,0,2,1,14,0
460000,1,10,1250,2,4,2,13,0
450000,0,9,896,0,3,2,13,0
1280000,0,9,1012,0,2,2,14,0
395000,0,6,1300,2,4,3,13,0
420000,1,9,906,2,3,2,14,0
680000,0,6,1359,1,4,3,13,0
650000,0,6,2200,1,4,3,14,0
390000,0,6,1400,2,4,3,10,0
300000,0,6,1400,2,3,2,11,0
128000,0,3,742,2,3,1,13,0
594000,0,9,960,1,3,2,13,0
624000,1,9,1000,1,3,2,13,0
330000,0,6,1000,1,4,2,13,0
595000,0,6,2398,2,4,4,9,0
650000,0,9,1345,1,4,3,14,0
1690000,0,4,1398,0,3,3,13,0
1390000,0,12,3200,2,5,4,13,0
350000,1,3,930,2,3,2,14,0
641000,0,10,2096,2,4,4,13,0
350000,0,3,906,1,3,2,13,0
350000,0,6,1400,2,4,2,13,0
240000,0,6,1540,1,3,1,9,0
680000,0,6,1500,2,4,3,13,0
790000,0,6,2000,2,4,4,14,0
590000,0,9,1500,0,4,3,10,0
155000,0,3,948,2,3,2,13,0
1400000,0,10,3200,1,5,3,13,0
600000,0,2,2895,1,3,3,13,0
980000,0,6,2200,2,5,3,14,0
420000,0,3,988,2,3,2,14,0
200000,0,3,745,2,3,2,13,0
500000,0,6,1100,1,4,3,13,0
180000,0,3,527,2,2,1,13,0
430000,1,6,1800,1,4,3,13,0
1280000,0,6,3200,0,5,3,13,0
620000,0,6,1646,1,4,3,13,0
640000,0,6,1800,2,3,3,13,0
900000,0,9,1119,0,2,2,14,0
910000,0,6,2338,2,4,4,10,0
370000,0,9,1099,2,3,2,13,0
970000,0,6,1950,1,4,3,13,0
428000,0,9,1410,0,3,2,7,0
419000,0,9,932,2,3,2,14,0
820000,0,6,3064,2,4,3,13,0
488000,0,6,2161,1,5,3,13,0
370000,0,9,1109,2,3,2,13,0
180000,0,3,650,2,3,2,13,0
190000,0,3,675,1,3,1,13,0
438000,0,10,1650,1,4,3,13,1
298000,0,6,1000,2,3,2,13,0
380000,0,9,955,1,3,2,13,0
199000,0,9,735,1,3,2,13,0
550000,0,3,800,1,2,2,13,0
690000,1,9,1200,0,4,2,10,0
850000,0,6,1500,2,4,3,13,0
398000,0,9,1015,1,3,2,14,0
635000,0,6,1000,1,4,2,13,0
365000,0,9,1001,1,3,2,14,0
899999,0,4,912,0,2,2,14,0
750000,0,4,850,0,2,1,10,0
520000,0,9,1200,2,3,2,13,0
260000,0,3,947,2,3,2,13,0
500000,0,10,1300,2,4,2,7,0
410000,0,6,1900,2,3,1,13,1
520000,0,6,880,2,4,3,14,0
330000,0,3,700,1,3,2,13,0
1280000,0,5,3246,0,5,4,14,0
580000,0,10,2602,2,5,3,11,0
648800,0,9,1059,1,3,2,14,0
980000,0,10,2980,2,4,4,13,0
288880,0,9,850,1,3,2,13,0
810400,0,4,826,1,2,2,14,0
810000,0,9,1616,0,4,2,10,0
1128000,0,9,1818,1,5,3,14,0
1150000,0,8,2400,0,4,3,13,0
639000,0,6,1746,2,4,3,11,0
700000,0,6,1888,1,4,3,13,0
340000,0,6,1000,2,3,2,13,0
335000,0,6,1540,2,3,2,11,0
1700000,0,12,3000,1,5,4,13,0
740000,0,9,1518,0,3,4,13,0
290000,0,3,780,1,3,2,10,0
230000,0,3,730,2,3,2,13,0
395000,0,9,950,2,3,2,14,0
390000,0,9,680,2,2,1,10,0
900000,1,9,1350,0,3,2,14,0
1070000,0,9,1772,1,5,4,14,0
639300,0,6,2330,2,5,4,13,0
315000,0,3,947,2,3,2,14,0
590000,0,6,1900,1,4,4,13,0
420000,0,6,1100,2,2,1,13,0
310000,0,9,850,1,3,2,13,0
950000,0,4,950,1,2,2,14,0
360000,0,9,750,2,3,2,10,0
280000,0,3,1017,2,3,2,13,0
360000,0,6,1100,2,4,2,13,0
488000,0,9,615,0,2,1,10,0
320000,0,9,965,1,3,2,14,0
1000000,0,9,1300,0,2,3,14,0
730000,0,6,2200,1,4,3,13,0
980000,0,6,1936,1,5,3,13,0
1560000,0,9,1603,1,4,4,14,0
580000,0,9,1258,0,3,2,10,0
480000,0,6,1180,1,4,2,9,0
570000,1,6,1960,2,4,3,13,0
199000,0,9,735,1,3,2,9,0
440000,1,6,1300,1,3,2,13,0
1000000,0,12,2700,1,5,4,13,0
328000,0,6,1100,1,3,2,13,0
390000,0,6,1300,1,3,2,13,0
670000,0,9,984,1,3,2,14,0
320000,1,3,840,0,3,2,13,0
785000,0,9,1422,0,5,3,13,0
430000,0,9,842,1,3,2,14,0
290000,0,3,818,2,3,2,13,1
660000,0,9,1438,2,3,2,10,0
690000,0,6,1995,1,5,3,13,0
418000,0,9,660,2,2,2,14,0
380000,0,6,1300,2,4,2,13,0
750000,0,6,1650,1,4,3,13,0
190000,0,3,650,2,3,2,13,0
690000,0,6,2000,1,4,3,13,0
500000,0,10,1125,2,4,2,13,0
430000,0,2,1129,1,3,2,13,0
550000,0,9,1378,2,3,2,14,0
450800,0,9,850,2,3,2,14,0
290000,0,6,900,1,3,2,10,0
520000,0,4,759,1,2,2,13,0
1200000,0,9,1259,0,3,2,14,0
465000,1,9,1100,0,3,2,14,0
378000,0,9,950,1,3,2,13,1
350000,0,9,850,1,2,2,14,0
960000,0,6,2500,1,4,4,13,0
230000,0,3,588,2,2,1,14,0
620000,0,6,1400,1,3,2,13,0
540000,0,6,2600,1,4,3,9,0
300000,0,9,817,2,3,2,14,0
1880000,0,9,1373,0,2,2,10,0
335000,0,3,850,1,3,2,13,0
1880000,0,9,2038,1,3,4,14,0
645000,0,6,1483,2,4,3,11,0
1600000,0,9,1777,0,3,3,14,0
250000,0,3,850,1,3,2,13,0
750000,0,9,1307,0,3,3,10,0
265000,0,3,760,2,3,2,13,0
199000,0,9,735,1,3,2,13,0
318000,0,3,935,2,3,2,10,0
360000,0,3,1069,1,3,2,13,0
300000,0,9,893,1,3,2,13,0
385000,0,3,990,1,3,2,13,1
360000,0,3,700,1,3,2,10,0
1700000,0,6,2302,2,4,4,13,0
860000,0,9,1320,1,4,2,13,0
1080000,0,6,3100,1,5,4,13,1
275000,0,3,933,1,3,2,13,0
650000,0,3,615,0,2,1,14,0
350000,1,6,1200,1,4,2,13,0
648000,0,9,1015,1,3,2,14,0
380000,1,9,920,1,3,2,14,0
594000,0,6,1790,1,4,3,13,0
370000,0,4,759,0,2,2,13,0
268000,0,3,868,1,3,2,11,0
420000,1,9,906,2,3,2,14,0
465000,0,7,931,2,3,2,13,0
418000,0,6,1400,2,4,3,8,0
320000,0,6,1800,2,4,3,10,0
486000,0,9,918,2,3,2,14,0
450000,0,10,2000,1,3,3,13,0
479000,0,9,699,1,2,2,13,0
275000,0,6,1200,2,3,3,9,0
500000,0,9,1076,0,3,2,14,0
340000,0,9,914,1,3,2,9,0
580000,0,9,800,1,3,2,13,0
399000,0,9,1135,1,3,2,14,0
890000,0,6,2700,1,4,4,13,0
159000,0,3,684,2,2,1,13,0
2000000,0,8,2740,1,4,3,13,0
480000,0,9,1238,1,3,2,13,0
366000,0,6,1621,2,4,3,9,0
600000,0,9,1145,2,3,2,13,0
580000,0,9,1100,2,3,2,14,0
239999,0,9,600,2,2,1,13,0
570000,0,9,1100,0,3,2,10,0
400000,0,6,1300,2,3,2,13,0
360000,0,9,960,1,3,2,13,0
300000,0,3,850,1,4,2,13,0
520000,0,9,1212,1,3,2,13,0
930000,1,9,1500,0,3,3,10,0
250000,1,3,775,2,3,2,13,0
650000,0,6,1400,1,3,3,13,0
565000,0,6,1600,2,4,3,10,0
950000,0,9,1442,2,2,2,13,0
950000,0,4,950,1,2,2,14,0
620000,0,6,2174,2,4,3,13,0
1600000,0,6,3200,1,5,4,14,0
560000,0,9,1003,1,3,3,14,0
320000,1,6,1008,2,4,3,13,0
370000,0,9,877,1,3,2,14,0
800000,0,9,1345,2,4,2,10,0
715000,0,9,803,1,2,2,13,0
810000,0,10,2600,1,4,3,13,0
600000,1,10,3000,1,4,3,8,0
420000,0,9,1200,1,3,2,13,0
349999,1,9,950,1,3,2,13,1
1100000,0,6,2287,2,5,3,13,0
1200000,0,6,1800,1,4,3,13,0
420000,0,3,1200,2,3,2,13,0
420000,0,6,1300,1,3,2,11,0
550000,0,6,1920,1,4,3,14,0
320000,0,6,1324,2,3,2,13,0
290000,0,6,901,1,3,2,9,0
430000,0,9,1145,2,3,2,13,0
435000,0,6,2071,2,4,3,9,0
320000,0,3,700,1,3,1,10,0
385000,0,2,857,2,3,2,13,0
470000,0,3,1200,1,3,2,14,0
680000,0,6,1764,1,4,3,13,0
230000,0,3,850,2,3,2,13,0
1150000,0,6,2306,2,3,4,13,0
200000,0,9,550,2,2,1,13,0
850000,0,9,1055,2,3,2,13,0
440000,0,9,878,1,3,2,14,0
700000,0,6,1700,2,4,3,13,0
620000,0,6,1500,0,4,3,11,0
290000,0,3,850,2,3,2,13,0
599000,0,9,1450,1,3,2,14,0
490000,0,6,1300,2,3,2,13,0
428800,0,6,1650,2,5,3,8,0
1100000,0,9,1145,0,2,2,14,0
288000,1,9,1000,1,3,2,13,0
695000,1,6,1900,2,4,3,13,0
474000,0,9,1270,1,3,2,14,1
595000,0,6,1632,1,4,3,13,0
688500,0,8,2020,2,4,4,13,0
620000,0,9,902,1,2,2,13,0
188000,0,6,1380,2,3,2,1,0
360000,0,9,1142,1,3,2,14,0
260000,0,3,657,2,3,1,14,0
598000,1,9,775,0,2,2,14,0
285000,0,3,842,1,3,2,13,0
380000,0,9,848,0,2,2,14,0
295000,1,3,858,0,3,2,14,0
1250000,0,9,3358,1,3,3,13,0
388000,0,9,1001,1,3,2,14,0
331740,0,3,1052,2,3,2,13,0
648000,0,9,1000,1,3,2,14,0
530000,0,9,1690,0,5,2,13,0
689900,0,9,1371,2,3,2,14,0
170000,0,3,707,1,3,2,13,0
595000,0,2,2400,2,5,3,13,0
950000,0,6,2034,1,5,3,13,0
455000,0,6,1250,1,4,3,13,0
685000,0,9,1012,0,3,2,14,0
393300,1,6,1600,2,4,3,13,0
516000,0,12,5403,2,4,3,3,0
1400000,0,9,1496,2,4,4,14,0
700000,0,9,1321,1,3,2,13,0
346500,0,9,955,1,3,2,13,1
549000,0,9,1005,1,3,2,14,0
480000,0,7,1598,1,3,2,13,1
620000,0,9,791,0,2,2,14,1
350000,0,6,1400,2,4,2,13,0
550000,0,9,1282,1,4,2,13,0
300000,0,3,960,2,3,2,13,1
220000,0,3,650,1,3,2,13,0
430000,0,9,1027,2,3,2,14,0
410000,0,9,1300,2,3,2,14,0
450000,0,9,1208,1,3,2,11,0
450000,0,9,1272,1,4,2,14,0
699000,0,10,1920,1,4,3,13,0
240000,0,3,700,2,3,2,12,0
950000,0,9,1044,0,3,2,14,0
310000,0,3,1014,1,5,3,13,1
199000,0,9,735,1,3,2,9,0
545000,0,9,1376,0,3,3,14,0
535000,0,6,1800,0,4,3,13,0
325000,0,3,850,2,3,2,13,0
175000,0,3,732,2,3,1,14,0
550000,0,4,1100,2,3,2,13,0
360000,0,6,1050,2,3,2,13,0
630000,0,4,1151,0,3,2,11,0
599000,0,9,1400,1,4,2,14,0
222000,0,6,700,1,3,2,13,0
215000,0,3,750,2,3,2,13,0
245000,0,3,830,1,3,2,13,0
570000,0,9,1450,2,3,2,10,0
620000,0,6,2000,1,4,3,13,0
300000,0,9,1100,0,3,2,13,0
225000,1,3,530,2,2,1,13,0
520000,0,6,1400,1,4,3,13,0
1350000,0,9,2885,0,4,4,14,0
72000,0,9,269,0,2,1,11,0
490000,0,9,1141,1,3,2,13,0
920000,0,9,1400,0,3,2,14,0
250000,1,9,700,1,2,1,13,0
160000,0,3,650,2,3,2,13,0
430000,0,6,1400,1,4,3,13,0
420000,0,9,930,1,3,2,14,0
280000,0,9,775,2,3,2,14,0
988000,0,6,2332,2,5,4,13,0
680000,0,6,1300,1,4,3,13,0
860000,0,9,1302,0,3,2,13,0
769000,0,10,1625,2,3,2,13,0
520000,0,3,1050,0,3,2,11,0
420000,0,6,1080,2,2,2,13,0
1198240,0,9,1496,0,4,3,13,0
470000,0,2,1349,1,4,3,13,0
670000,0,6,1200,1,3,2,14,0
300000,0,6,810,2,3,2,13,0
520000,0,9,1145,1,4,2,13,0
1050000,0,9,1450,0,3,2,10,1
399000,0,6,1430,2,4,3,9,0
150000,0,3,750,2,3,2,13,0
430000,1,9,1387,2,3,2,14,0
395000,0,6,2000,1,4,3,8,0
118000,1,3,821,2,3,2,13,0
355000,0,6,1452,2,3,2,13,0
600000,0,9,1362,1,4,3,13,0
295000,1,6,1650,2,4,3,8,0
515000,0,3,1245,0,4,2,13,1
617000,0,9,1196,1,3,2,14,0
415000,0,6,800,1,3,3,14,0
704000,0,4,500,0,2,1,3,0
1180000,0,6,2282,2,4,4,14,0
370000,0,4,620,1,2,1,13,0
408000,0,4,731,0,2,2,14,0
948000,0,6,2300,1,4,3,13,0
520000,0,9,1346,1,4,3,13,0
412000,1,6,1540,2,4,3,13,0
238000,0,3,852,1,3,2,13,1
385000,0,9,1240,1,3,2,13,0
482000,0,5,711,0,2,2,14,0
510000,1,6,1700,2,4,3,13,0
410000,0,6,1350,2,2,1,13,1
1198000,0,6,2940,1,5,4,13,0
877000,0,6,2062,2,4,3,12,0
374000,0,4,721,2,2,2,14,0
340000,0,6,1600,2,4,3,10,0
1158800,0,8,2120,2,5,4,13,0
660000,0,6,2200,0,4,3,13,0
2000000,0,10,3434,1,5,4,13,0
550000,1,9,1400,0,3,2,14,0
649999,0,6,1340,0,4,3,13,0
495000,0,9,1150,0,3,2,14,0
1181000,0,9,3003,1,4,3,14,1
480000,0,6,975,2,3,3,13,0
560000,0,10,3100,2,4,4,8,0
950000,0,4,1360,0,4,3,14,0
180000,0,3,750,1,3,2,13,1
530000,0,6,1650,2,3,2,13,0
279000,0,3,658,0,2,1,11,0
999000,0,6,3000,1,5,4,13,0
765000,1,9,1100,0,3,2,13,0
595000,0,9,1200,1,3,2,10,0
130000,0,3,750,2,3,2,13,0
510000,0,4,1145,1,3,3,7,1
840000,0,6,2343,2,4,3,13,0
360000,0,3,700,0,3,2,10,0
435000,0,6,1650,0,4,3,9,0
515000,0,6,1772,2,4,3,13,0
260000,0,3,813,1,3,2,13,0
225000,0,3,852,2,3,2,13,0
620000,0,6,2100,0,4,3,13,0
260000,0,6,1400,1,3,2,10,0
265000,0,3,680,1,3,2,10,0
248000,0,9,650,1,2,2,13,1
420000,0,9,1147,1,3,2,13,0
930000,0,6,1823,2,4,3,13,0
600000,1,6,2200,2,4,3,13,0
262000,0,9,887,2,2,2,13,1
140000,0,3,756,2,3,2,13,0
330000,0,9,700,0,3,2,10,0
345000,1,4,527,1,2,1,13,0
480000,0,6,1000,1,3,2,13,0
549000,0,6,1400,2,4,3,13,0
1500000,0,10,2929,2,4,3,12,0
280000,0,3,1012,1,3,2,13,0
170000,0,3,667,2,3,2,13,0
380000,0,9,1204,1,4,2,13,0
658000,0,10,2800,2,4,3,8,0
487000,0,6,1965,2,4,3,13,0
126000,0,3,807,1,3,2,13,0
950000,0,4,950,1,2,2,14,0
750000,0,6,1868,2,4,3,13,0
720000,0,6,1200,2,4,3,13,0
850000,0,9,1286,1,3,2,13,0
345000,0,9,950,2,3,2,13,0
652000,0,6,2400,2,4,3,13,0
980000,0,9,873,1,2,2,11,0
245000,0,3,850,1,3,2,13,0
499000,0,6,1400,2,4,3,13,0
380000,0,9,1055,1,3,2,13,0
600000,0,6,2143,2,4,3,13,0
330000,0,9,1066,0,3,2,13,0
150000,1,3,650,2,3,2,13,0
970416,0,7,2394,2,4,3,13,0
589000,0,8,1610,2,4,3,13,0
650000,0,6,1540,1,4,3,13,0
390000,0,9,1150,1,3,2,14,0
550000,1,9,960,2,3,2,14,0
280000,0,3,850,0,3,2,13,0
1300000,0,12,3000,2,4,3,13,0
167000,0,3,926,1,3,2,13,0
198000,0,3,770,2,3,2,13,0
199000,0,9,735,1,3,2,12,0
1328000,0,9,1464,1,4,3,13,0
307000,0,9,980,2,3,2,13,0
982000,0,6,2240,2,4,3,13,0
285000,0,3,828,1,3,2,13,0
500000,0,6,960,1,2,2,13,1
630000,0,4,1090,1,3,2,13,0
470000,0,9,687,0,2,2,14,0
450000,0,6,1900,2,4,3,13,0
628000,0,6,960,1,4,2,14,0
490000,0,9,1025,1,3,2,13,0
1800000,0,6,2000,2,4,3,13,0
400000,0,10,1845,2,4,3,13,0
709104,0,2,2583,2,4,4,13,0
378000,0,3,1062,0,4,3,13,0
615000,0,6,1936,2,4,3,13,0
430000,0,9,1100,0,4,2,14,0
245000,0,3,750,0,3,2,13,0
490000,1,6,1500,1,4,3,13,0
880000,0,9,1646,2,4,3,10,0
475000,0,4,850,0,2,2,13,0
355000,0,3,850,1,3,2,13,0
538000,1,9,1346,2,4,3,13,1
549000,0,10,1700,1,4,3,13,0
369000,1,6,1500,2,4,3,13,0
465000,0,7,1500,1,3,2,13,0
1150000,0,9,1468,0,2,2,14,0
1091000,0,9,800,0,3,2,3,1
300000,0,3,872,1,3,2,14,0
480000,1,2,1914,1,4,4,13,0
380000,0,6,1397,2,4,3,13,0
650000,0,6,1400,0,4,3,13,0
1200000,0,6,1400,1,5,4,14,0
468000,0,6,1666,1,4,3,13,0
280000,1,6,1600,2,3,2,13,0
280000,0,3,818,1,3,2,14,1
500000,0,9,1044,2,3,2,14,0
250000,0,3,872,2,3,2,13,0
460000,0,9,1080,1,4,2,13,0
495000,0,4,1114,0,3,2,11,0
650000,0,9,985,0,3,3,14,0
430000,0,6,1400,2,3,2,13,0
1050000,0,9,1450,0,3,2,10,1
500000,0,9,936,0,2,2,14,0
195000,0,9,901,1,3,2,13,1
460000,1,9,1162,1,3,2,13,0
605000,0,9,1122,1,3,2,14,0
1000000,0,9,1650,0,3,3,14,1
250000,1,3,779,2,3,2,13,0
449000,1,4,940,1,3,2,14,0
350000,0,6,1300,1,3,2,13,1
900000,0,10,2710,1,4,4,11,0
370000,1,9,865,2,3,2,14,0
508000,0,9,1718,1,4,2,10,1
365000,0,6,1000,2,3,3,13,0
898000,0,10,3000,1,4,4,13,0
410000,0,9,1072,1,3,2,13,0
1050000,0,6,2400,1,4,3,13,0
455000,0,9,1313,1,4,2,14,0
350000,0,3,910,2,3,2,13,0
340000,0,6,1400,1,2,2,11,0
420000,1,3,1001,0,3,2,13,0
480000,0,6,2200,1,4,3,13,0
250000,0,9,850,2,3,2,13,0
680000,0,6,1800,1,3,2,14,0
660000,1,6,1491,1,5,2,13,0
350000,0,3,950,2,3,2,13,0
550000,0,10,1200,0,4,3,13,0
495000,0,6,1200,1,4,3,13,0
615000,0,9,3000,1,4,3,14,0
670000,1,9,1095,1,3,2,13,0
810000,0,9,918,2,2,2,13,0
495000,0,9,1000,1,3,2,14,0
540000,0,4,850,1,2,2,13,0
519900,0,9,1060,1,3,2,14,0
310000,0,9,1070,1,3,2,13,0
489000,1,5,711,0,2,2,14,0
175000,0,6,1200,2,3,2,8,0
260000,0,9,600,0,2,2,9,1
1230000,0,9,1333,1,4,2,14,0
670000,0,6,2300,2,4,4,13,0
530000,1,6,1966,2,4,3,13,0
630000,0,4,904,1,2,2,14,0
567800,0,9,1235,2,3,3,14,0
520000,0,6,1440,1,4,3,13,0
650000,0,6,2200,2,4,4,13,0
328000,0,9,947,1,3,2,14,0
460000,0,6,1320,2,4,3,9,0
950000,0,4,950,1,2,2,14,0
355000,1,3,450,2,2,1,13,0
310000,0,3,850,2,3,2,13,0
500000,0,9,1465,1,3,2,14,0
1050000,0,9,1450,0,3,2,10,1
358000,0,9,680,1,2,2,14,0
780000,0,9,1493,1,3,3,13,0
600000,0,10,1722,0,4,3,13,0
528000,0,9,800,0,3,2,13,0
370000,1,9,865,2,3,2,14,0
265000,0,3,975,2,3,2,13,0
265000,1,3,930,2,3,2,13,0
1070050,0,9,800,0,3,2,3,0
338000,1,6,1700,2,4,3,8,0
429000,0,9,900,2,3,2,10,0
330000,1,9,965,1,3,2,14,0
520000,0,9,1089,2,3,2,13,0
805000,0,9,907,0,3,2,13,0
1150000,0,6,2800,1,5,4,14,0
400000,1,10,1100,2,3,2,13,0
430000,0,3,930,0,3,2,10,0
760000,0,10,1218,1,4,3,13,0
1550000,0,6,2200,1,5,4,14,0
485000,0,6,1800,0,4,3,13,0
560000,0,6,1300,1,4,3,13,0
780000,0,6,2000,1,4,3,13,0
1590000,0,10,4000,1,5,4,13,0
600000,0,9,798,0,2,2,14,0
380000,1,6,1540,2,4,3,8,0
380000,0,9,696,1,2,2,13,0
420000,0,3,750,0,3,2,10,0
330000,1,3,1033,1,3,2,13,0
850000,0,6,1540,2,4,3,13,0
780000,0,6,1800,1,4,4,13,0
998000,0,6,2600,1,4,3,14,0
690000,0,6,1650,2,4,3,13,0
800000,0,12,3600,2,4,3,1,0
539000,0,9,1215,0,3,3,14,0
830000,0,6,1635,2,4,3,13,0
360000,0,10,1067,2,4,3,13,0
360000,0,9,1010,1,3,2,14,0
2000000,0,12,5000,1,5,3,13,0
290000,0,3,872,0,3,2,13,0
520000,0,6,1200,1,4,3,13,0
1690000,0,10,3750,1,5,4,13,0
540000,0,9,1050,1,3,2,14,0
1150000,0,9,1600,1,3,2,13,0
380000,0,9,1001,1,3,2,13,0
280000,0,3,900,1,3,2,13,0
325000,0,3,830,1,3,2,14,0
1000000,0,9,1060,0,3,3,14,0
330000,0,3,890,1,3,2,14,0
1100000,0,6,2000,2,4,3,13,0
388300,0,9,921,2,3,2,14,0
730000,0,10,1725,1,4,3,13,0
910000,0,6,2000,1,4,3,13,0
499000,0,6,2300,2,4,4,12,0
1250000,0,9,1440,0,3,2,13,0
650000,1,9,1600,1,3,2,14,0
838000,0,9,969,1,2,1,14,0
480000,1,6,1170,0,3,3,13,0
790000,1,6,2010,0,4,3,13,0
345000,0,9,850,1,2,2,13,0
645000,0,6,1400,0,4,3,13,0
220000,0,3,700,2,3,2,10,0
680000,0,6,2001,2,4,4,13,0
500000,0,9,1038,1,2,2,13,0
370000,0,6,1300,1,3,2,13,0
699000,0,9,1250,1,4,2,10,0
350000,0,6,1400,1,4,2,13,0
188000,0,3,730,2,3,1,13,0
1700000,0,10,4500,2,4,4,13,0
560000,0,6,1000,1,3,2,14,0
290000,0,6,1200,2,3,2,13,0
320000,0,6,1400,1,3,2,9,0
329000,0,9,700,1,2,2,14,0
370000,0,9,1140,2,3,2,13,0
798000,1,6,1780,1,4,3,13,0
220000,0,9,1130,1,3,2,13,0
900000,0,10,1750,0,3,3,13,0
480000,0,9,1170,1,3,2,14,0
330000,1,9,930,1,3,2,14,0
1200000,1,6,2800,1,5,3,14,0
605000,0,6,1450,1,4,3,13,0
245000,1,6,1200,2,3,2,13,0
360000,0,6,1008,2,3,2,13,0
555000,0,6,1400,2,4,3,14,0
583000,0,10,2008,1,4,3,13,1
290000,0,4,645,1,2,1,14,0
490000,0,9,1373,2,3,2,13,0
355000,0,9,1151,1,3,2,10,0
168000,0,3,600,1,3,1,14,0
200000,0,3,950,2,3,2,10,0
1320000,0,4,1304,0,3,2,3,0
650000,0,9,1019,1,3,2,9,0
538000,0,6,1500,1,4,3,13,1
670000,0,9,1572,2,3,2,10,0
230000,0,3,843,1,3,2,13,0
250000,0,9,1000,1,3,2,14,1
1280000,0,9,1745,0,4,4,10,0
525000,0,6,1200,2,4,2,13,0
285000,0,6,1400,2,3,2,13,0
500000,0,6,1940,2,4,3,13,0
690000,0,9,1351,1,4,2,13,0
599000,0,6,2000,1,4,3,13,0
260000,1,3,730,1,3,2,13,0
740000,0,9,913,0,2,2,14,0
